time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010498699664	6.77193	-3.5804	-2.76751	2.21568	1.10037	radar	0.397761	6.70376	-3.69784	6.7	-3.7	0.999335	-2.99802
1477010498749697	6.83317	-3.72487	-2.80931	2.2427	1.07134	lidar	1.23277	6.75151	-3.84595	6.75	-3.85	0.99934	-2.99802
1477010498804730	6.89583	-3.83394	-2.67039	2.28084	1.04513	radar	3.17537	6.65288	-3.91672	6.8	-4	0.908549	-2.72564
1477010498859764	6.96105	-3.99303	-2.7185	2.29847	1.00449	lidar	2.15328	6.85764	-4.15466	6.85	-4.15	0.908537	-2.72561
1477010498914716	7.01413	-4.07725	-2.44113	2.33303	0.974731	radar	8.70872	6.9447	-4.2991	6.9	-4.25	0.90988	-1.81977
1477010498969669	7.07251	-4.21487	-2.46743	2.34731	0.935942	lidar	1.84821	6.94846	-4.34203	6.95	-4.35	0.909876	-1.81975
1477010499019665	7.15325	-4.32446	-2.50258	2.37903	0.921057	radar	0.975707	7.09552	-4.55441	7	-4.5	1.00008	-3.00024
1477010499069661	7.19791	-4.46713	-2.53053	2.37192	0.868969	lidar	3.4111	7.03506	-4.6461	7.05	-4.65	1.00008	-3.00024
1477010499119665	7.31099	-4.60837	-2.77115	2.40018	0.8583	radar	6.1191	7.25009	-4.88515	7.15	-4.8	1.99984	-2.99976
1477010499169669	7.37761	-4.75521	-2.799	2.39592	0.811728	lidar	2.60313	7.26242	-4.9318	7.25	-4.95	1.99984	-2.99976
1477010499219655	7.4357	-4.83681	-2.57018	2.41715	0.787933	radar	6.92537	7.33292	-5.08676	7.3	-5.05	1.00028	-2.00057
1477010499269641	7.4899	-4.97824	-2.59012	2.40454	0.736885	lidar	2.96266	7.3521	-5.15533	7.35	-5.15	1.00028	-2.00056
1477010499319639	7.56777	-5.07746	-2.55875	2.42416	0.71938	radar	1.17351	7.40318	-5.28627	7.4	-5.3	1.00003	-3.00012
1477010499369637	7.61169	-5.23053	-2.57738	2.39597	0.656706	lidar	4.38612	7.44098	-5.44336	7.45	-5.45	1.00004	-3.00012
1477010499419647	7.69875	-5.33927	-2.62823	2.41246	0.641588	radar	1.36623	7.46878	-5.50726	7.55	-5.55	1.99961	-1.99961
1477010499469657	7.76334	-5.47915	-2.64759	2.3984	0.59647	lidar	2.23015	7.66561	-5.647	7.65	-5.65	1.9996	-1.9996
1477010499519643	7.84132	-5.57861	-2.59524	2.41151	0.57931	radar	1.33403	7.70927	-5.8194	7.7	-5.8	1.00027	-3.00084
1477010499569629	7.89098	-5.73715	-2.61906	2.37704	0.517535	lidar	4.05025	7.75724	-5.96146	7.75	-5.95	1.00028	-3.00084
1477010499619634	7.97822	-5.84392	-2.66618	2.38996	0.505817	radar	1.26136	7.71187	-5.94164	7.85	-6.05	1.9998	-1.99981
1477010499669639	8.04217	-5.98654	-2.68382	2.36973	0.461624	lidar	2.02511	7.95005	-6.14609	7.95	-6.15	1.9998	-1.9998
1477010499719637	8.10524	-6.07293	-2.51637	2.3776	0.444497	radar	3.78046	8.03808	-6.28852	8	-6.25	1.00004	-2.00008
1477010499769635	8.15764	-6.21041	-2.52791	2.35278	0.399141	lidar	2.07991	8.04346	-6.35767	8.05	-6.35	1.00004	-2.00008
1477010499819647	8.27317	-6.33871	-2.76682	2.36676	0.396439	radar	6.48583	8.1071	-6.48544	8.15	-6.5	1.99951	-2.99928
1477010499869660	8.33874	-6.49051	-2.78947	2.3397	0.35127	lidar	2.11806	8.25742	-6.66007	8.25	-6.65	1.9995	-2.99925
1477010499924653	8.39859	-6.57979	-2.51484	2.34213	0.331149	radar	8.50145	8.38768	-6.7963	8.3	-6.75	0.90921	-1.81841
1477010499979646	8.4523	-6.73095	-2.52581	2.31097	0.283932	lidar	2.06596	8.33159	-6.8699	8.35	-6.85	0.90921	-1.81841
1477010500029640	8.54906	-6.85018	-2.62535	2.31782	0.278019	radar	1.67016	8.58336	-7.15056	8.4	-7	1.0001	-3.00036
1477010500079634	8.59129	-7.00258	-2.63831	2.27848	0.22738	lidar	2.45699	8.45779	-7.15285	8.45	-7.15	1.00011	-3.00036
1477010500129657	8.67353	-7.11314	-2.69669	2.28376	0.222778	radar	1.41331	8.37938	-7.10665	8.55	-7.25	1.99907	-1.99908
1477010500179680	8.73165	-7.25056	-2.70654	2.26115	0.190701	lidar	0.984791	8.647	-7.3454	8.65	-7.35	1.99908	-1.99908
1477010500229651	8.82164	-7.37201	-2.76853	2.2647	0.185955	radar	0.717854	8.76035	-7.57239	8.7	-7.5	1.00058	-3.00174
1477010500279623	8.8695	-7.52782	-2.78603	2.22824	0.142421	lidar	1.794	8.76121	-7.66039	8.75	-7.65	1.00057	-3.00171
1477010500329631	8.91565	-7.62241	-2.58618	2.21729	0.120915	radar	4.66962	8.81118	-7.75569	8.8	-7.75	0.999844	-1.99968
1477010500379639	8.95656	-7.75915	-2.59153	2.18774	0.0870872	lidar	1.13357	8.84363	-7.83628	8.85	-7.85	0.999844	-1.99968
1477010500429635	9.07723	-7.90943	-2.89897	2.20327	0.104349	radar	10.0026	9.07758	-8.1058	8.95	-8	2.00017	-3.00024
1477010500479632	9.13211	-8.06246	-2.91556	2.17511	0.072612	lidar	0.956763	9.05238	-8.15838	9.05	-8.15	2.00014	-3.00021
1477010500529687	9.17606	-8.16291	-2.714	2.16049	0.0500811	radar	4.5937	9.05557	-8.22632	9.1	-8.25	0.998905	-1.99781
1477010500579743	9.22659	-8.29871	-2.72151	2.13927	0.0274922	lidar	0.485147	9.15492	-8.35136	9.15	-8.35	0.998886	-1.99779
1477010500634757	9.29704	-8.42459	-2.67008	2.13339	0.0189303	radar	0.575268	9.30408	-8.57245	9.2	-8.5	0.908863	-2.72657
1477010500689772	9.34302	-8.57846	-2.68189	2.10403	-0.00989534	lidar	0.758967	9.2543	-8.64461	9.25	-8.65	0.908855	-2.72655
1477010500744749	9.40005	-8.70002	-2.6326	2.09468	-0.0193637	radar	0.762008	9.15971	-8.67035	9.3	-8.8	0.909475	-2.72841
1477010500799727	9.43748	-8.8623	-2.65458	2.059	-0.0520221	lidar	0.960418	9.35164	-8.95148	9.35	-8.95	0.909466	-2.72839
1477010500849738	9.51968	-9.00587	-2.80777	2.06267	-0.0415649	radar	2.37572	9.47941	-9.179	9.4	-9.1	0.999765	-2.99935
1477010500899749	9.5472	-9.16423	-2.82661	2.0252	-0.0749858	lidar	1.04498	9.44272	-9.24111	9.45	-9.25	0.999774	-2.99934
1477010500954757	9.57564	-9.28136	-2.60941	1.99736	-0.105667	radar	5.25452	9.53008	-9.38561	9.5	-9.35	0.908962	-1.81792
1477010501009766	9.61947	-9.42171	-2.61302	1.97936	-0.117161	lidar	0.133844	9.5752	-9.43724	9.55	-9.45	0.908954	-1.8179
1477010501064712	9.67158	-9.55517	-2.60864	1.96951	-0.120607	radar	0.0530229	9.60163	-9.60777	9.6	-9.6	0.909988	-2.72996
1477010501119659	9.69994	-9.70943	-2.62407	1.93942	-0.142668	lidar	0.44719	9.62903	-9.75552	9.65	-9.75	0.909971	-2.72993
1477010501174727	9.75904	-9.85561	-2.69478	1.93578	-0.135865	radar	0.527558	9.69155	-9.89958	9.7	-9.9	0.907972	-2.7239
1477010501229795	9.79245	-10.0106	-2.70842	1.9116	-0.151554	lidar	0.222128	9.74482	-10.046	9.75	-10.05	0.907972	-2.72391
1477010501284719	9.81348	-10.1314	-2.5652	1.88509	-0.174919	radar	2.16211	9.69256	-10.1336	9.75	-10.2	0	-2.73106
1477010501339643	9.82644	-10.2916	-2.58974	1.84919	-0.199593	lidar	0.551543	9.75264	-10.3488	9.75	-10.35	0	-2.73105
1477010501389643	9.89025	-10.4464	-2.78982	1.8601	-0.170033	radar	4.42964	9.82419	-10.5024	9.8	-10.5	1	-2.99999
1477010501439644	9.90214	-10.6026	-2.81244	1.82828	-0.191957	lidar	0.455495	9.83234	-10.6514	9.85	-10.65	0.999994	-2.99996
1477010501489636	9.92692	-10.7343	-2.77818	1.81123	-0.200935	radar	0.221366	9.825	-10.7525	9.85	-10.8	0	-3.00047
1477010501539628	9.92774	-10.8967	-2.80937	1.7742	-0.226415	lidar	0.631879	9.85033	-10.9603	9.85	-10.95	0	-3.00048
1477010501589738	9.90873	-11.0037	-2.55792	1.72154	-0.282495	radar	9.33206	9.91881	-11.1448	9.85	-11.05	0	-1.9956
1477010501639849	9.91024	-11.139	-2.56723	1.69479	-0.29434	lidar	0.156169	9.86057	-11.1502	9.85	-11.15	0	-1.99559
1477010501694757	9.91846	-11.2748	-2.53996	1.67231	-0.302098	radar	0.150969	9.83851	-11.2795	9.85	-11.3	0	-2.73184
1477010501749666	9.90709	-11.4273	-2.55776	1.63725	-0.319403	lidar	0.315835	9.83839	-11.4483	9.85	-11.45	0	-2.73182
1477010501799738	9.90524	-11.552	-2.53153	1.61331	-0.328945	radar	0.193581	9.79654	-11.5922	9.8	-11.6	-0.998566	-2.9957
1477010501849810	9.86908	-11.7038	-2.56882	1.56586	-0.357837	lidar	0.91205	9.75592	-11.7487	9.75	-11.75	-0.998566	-2.99569
1477010501904738	9.87193	-11.8543	-2.61865	1.55285	-0.347649	radar	0.395281	9.77699	-11.9246	9.75	-11.9	0	-2.73084
1477010501959666	9.83819	-12.0163	-2.64955	1.51152	-0.36831	lidar	0.460775	9.75861	-12.0491	9.75	-12.05	0	-2.73085
1477010502014733	9.78403	-12.1318	-2.46198	1.44359	-0.43097	radar	6.03236	9.63743	-12.1863	9.65	-12.2	-1.81598	-2.72396
1477010502069800	9.71092	-12.2967	-2.52065	1.38069	-0.467083	lidar	1.46303	9.56514	-12.3446	9.55	-12.35	-1.81597	-2.72396
1477010502124705	9.61258	-12.3872	-2.24846	1.27073	-0.578739	radar	16.2616	9.47157	-12.4849	9.45	-12.45	-1.82132	-1.82133
1477010502179611	9.51625	-12.5277	-2.30504	1.19923	-0.614819	lidar	1.72005	9.34752	-12.5408	9.35	-12.55	-1.82131	-1.82131
1477010502234675	9.44984	-12.6392	-2.26702	1.14367	-0.642405	radar	0.805069	9.32154	-12.7193	9.3	-12.65	-0.908038	-1.81606
1477010502289740	9.3589	-12.7599	-2.29908	1.08374	-0.664412	lidar	0.814655	9.24151	-12.7411	9.25	-12.75	-0.908029	-1.81605
1477010502344684	9.21043	-12.8177	-2.08035	0.924157	-0.82585	radar	24.0161	9.04013	-12.7738	9.05	-12.85	-3.64007	-1.82004
1477010502399628	9.06336	-12.9348	-2.18176	0.831885	-0.866915	lidar	2.98606	8.83995	-12.9425	8.85	-12.95	-3.64007	-1.82003
1477010502449731	8.9307	-12.9981	-2.15688	0.712675	-0.964798	radar	7.17236	8.73518	-13.0163	8.75	-13	-1.9959	-0.997948
1477010502499834	8.79931	-13.0734	-2.21493	0.635833	-0.98919	lidar	1.5326	8.6395	-13.0341	8.65	-13.05	-1.9959	-0.997948
1477010502554749	8.64126	-13.1274	-2.24878	0.506759	-1.08547	radar	6.28557	8.48414	-13.0416	8.5	-13.1	-2.73149	-0.910502
1477010502609665	8.48785	-13.1879	-2.31011	0.423912	-1.10461	lidar	1.29329	8.34268	-13.1451	8.35	-13.15	-2.73146	-0.910485
1477010502664734	8.35018	-13.2318	-2.3399	0.341909	-1.13073	radar	0.576123	8.19497	-13.1991	8.2	-13.2	-2.72385	-0.907955
1477010502719804	8.18867	-13.2739	-2.40215	0.26293	-1.14346	lidar	1.00298	8.06107	-13.2364	8.05	-13.25	-2.72383	-0.907947
1477010502774815	8.01672	-13.2881	-2.49168	0.152378	-1.20477	radar	2.84519	7.88931	-13.1791	7.9	-13.25	-2.72673	0
1477010502829826	7.8532	-13.2994	-2.5331	0.0738013	-1.21405	lidar	0.697051	7.75593	-13.2425	7.75	-13.25	-2.72673	0
1477010502884773	7.68809	-13.2913	-2.59702	-0.0180566	-1.24529	radar	1.19795	7.52542	-13.1457	7.6	-13.25	-2.72991	0
1477010502939720	7.52463	-13.2793	-2.63148	-0.0938699	-1.25028	lidar	0.424103	7.44992	-13.2329	7.45	-13.25	-2.72991	0
1477010502994682	7.3127	-13.2275	-2.86966	-0.220574	-1.33026	radar	7.78111	7.19347	-13.1392	7.25	-13.2	-3.63887	0.909723
1477010503049644	7.13539	-13.1879	-2.91593	-0.295206	-1.32937	lidar	0.412857	7.05468	-13.1604	7.05	-13.15	-3.63887	0.909723
1477010503104728	7.03983	-13.1691	-2.65925	-0.326034	-1.26482	radar	7.50838	6.90569	-13.1515	6.9	-13.15	-2.72312	0
1477010503159812	6.85903	-13.1305	-2.74101	-0.384344	-1.25069	lidar	0.963009	6.73255	-13.1364	6.75	-13.15	-2.72312	0
1477010503209733	6.77172	-13.1138	-2.54766	-0.41371	-1.20357	radar	5.01984	6.69426	-13.3705	6.6	-13.15	-3.00475	0
1477010503259655	6.59539	-13.0878	-2.65402	-0.445449	-1.17345	lidar	1.92119	6.42749	-13.1436	6.45	-13.15	-3.00472	0
1477010503309715	6.49357	-13.0494	-2.55418	-0.487386	-1.14963	radar	1.52141	6.4246	-13.2048	6.35	-13.1	-1.9976	0.998786
1477010503359776	6.34595	-13.0065	-2.61124	-0.523689	-1.12839	lidar	0.710435	6.2503	-13.0552	6.25	-13.05	-1.99758	0.998786
1477010503414775	6.23361	-12.9513	-2.53813	-0.572349	-1.11099	radar	1.04175	6.162	-13.1569	6.1	-13	-2.72732	0.909111
1477010503469774	6.07236	-12.894	-2.60398	-0.60616	-1.08424	lidar	1.03243	5.95166	-12.9396	5.95	-12.95	-2.72732	0.909111
1477010503524740	5.96222	-12.824	-2.53304	-0.65551	-1.0695	radar	0.862258	5.78184	-12.8825	5.8	-12.9	-2.72895	0.909657
1477010503579706	5.79493	-12.7669	-2.60597	-0.674795	-1.03186	lidar	1.7	5.64785	-12.8416	5.65	-12.85	-2.72896	0.909648
1477010503634709	5.67393	-12.6741	-2.65178	-0.728593	-1.03136	radar	0.361007	5.54035	-12.7925	5.55	-12.75	-1.81808	1.81809
1477010503689712	5.52928	-12.5963	-2.69137	-0.757237	-1.00502	lidar	0.734844	5.43842	-12.6552	5.45	-12.65	-1.81809	1.81809
1477010503744786	5.41285	-12.4883	-2.75031	-0.81102	-1.00636	radar	0.431928	5.33087	-12.5965	5.3	-12.55	-2.7236	1.81575
1477010503799861	5.25589	-12.4006	-2.80402	-0.828556	-0.970527	lidar	1.32682	5.12059	-12.4527	5.15	-12.45	-2.72358	1.81572
1477010503854816	5.16421	-12.3133	-2.70074	-0.869717	-0.955959	radar	1.63564	5.13793	-12.5907	5.05	-12.35	-1.81967	1.81966
1477010503909771	5.03732	-12.2097	-2.73195	-0.89991	-0.934678	lidar	0.473634	4.95241	-12.2277	4.95	-12.25	-1.81967	1.81967
1477010503964763	4.925	-12.0714	-2.8692	-0.950909	-0.938438	radar	1.61057	4.81467	-12.1072	4.85	-12.1	-1.81844	2.72766
1477010504019755	4.81235	-11.9484	-2.88928	-0.986686	-0.923265	lidar	0.236231	4.75144	-11.9561	4.75	-11.95	-1.81844	2.72767
1477010504074727	4.75137	-11.8429	-2.68321	-1.03589	-0.916506	radar	3.99064	4.6829	-11.7433	4.7	-11.85	-0.909557	1.8191
1477010504129699	4.67676	-11.7214	-2.67827	-1.08199	-0.912734	lidar	0.0439948	4.67603	-11.7496	4.65	-11.75	-0.909553	1.81911
1477010504184778	4.60899	-11.5906	-2.68937	-1.13081	-0.911657	radar	0.0575429	4.61619	-11.6508	4.6	-11.6	-0.907782	2.72335
1477010504239858	4.54829	-11.4535	-2.69282	-1.18116	-0.911658	lidar	0.00710638	4.5432	-11.4431	4.55	-11.45	-0.907778	2.72334
1477010504294788	4.45425	-11.2649	-3.01104	-1.21943	-0.900398	radar	8.33453	4.48104	-11.1618	4.5	-11.25	-0.910253	3.64099
1477010504349718	4.41494	-11.0994	-3.01369	-1.28019	-0.911033	lidar	0.106162	4.44374	-11.0696	4.45	-11.05	-0.910253	3.64099
1477010504404722	4.43554	-10.9958	-2.61154	-1.36446	-0.948638	radar	13.9774	4.46178	-10.9843	4.45	-10.95	0	1.81804
1477010504459726	4.41931	-10.8552	-2.60597	-1.4224	-0.954349	lidar	0.0495512	4.4464	-10.8663	4.45	-10.85	0	1.81805
1477010504514788	4.4445	-10.7599	-2.3677	-1.50049	-0.985301	radar	6.20205	4.60972	-11.1274	4.45	-10.75	0	1.81614
1477010504569850	4.43866	-10.6309	-2.36652	-1.55434	-0.98495	lidar	0.000732698	4.43858	-10.6346	4.45	-10.65	0	1.81614
1477010504624801	4.39017	-10.4536	-2.67853	-1.56329	-0.929548	radar	10.231	4.43099	-10.4242	4.45	-10.45	0	3.6396
1477010504679752	4.40949	-10.2929	-2.69832	-1.628	-0.942139	lidar	0.218864	4.44616	-10.2449	4.45	-10.25	0	3.6396
1477010504734696	4.43595	-10.1493	-2.66156	-1.69256	-0.956693	radar	0.28331	4.52156	-10.1192	4.5	-10.1	0.910021	2.73005
1477010504789641	4.48489	-9.98915	-2.68974	-1.76561	-0.975805	lidar	0.406754	4.55225	-9.94382	4.55	-9.95	0.910013	2.73003
1477010504839687	4.50137	-9.83993	-2.77651	-1.7973	-0.952571	radar	1.16321	4.5897	-9.73456	4.6	-9.8	0.999085	2.99725
1477010504889733	4.56587	-9.69082	-2.81014	-1.86614	-0.972267	lidar	0.47731	4.64586	-9.65356	4.65	-9.65	0.99908	2.99724
1477010504944672	4.65215	-9.55487	-2.71826	-1.96386	-1.02807	radar	3.17272	4.61159	-9.38621	4.7	-9.55	0.910095	1.82021
1477010504999612	4.71919	-9.4246	-2.71228	-2.02434	-1.03201	lidar	0.0884576	4.7442	-9.45683	4.75	-9.45	0.910091	1.82018
1477010505049655	4.76661	-9.29352	-2.7555	-2.05542	-1.00483	radar	0.703742	4.80746	-9.23434	4.85	-9.3	1.99828	2.99743
1477010505099699	4.86075	-9.16558	-2.78919	-2.12198	-1.01957	lidar	0.394393	4.94202	-9.15915	4.95	-9.15	1.99826	2.99739
1477010505154742	4.90274	-9.01834	-2.85729	-2.12206	-0.944816	radar	4.43289	5.03379	-9.03255	5	-9	0.908384	2.72514
1477010505209785	5.00821	-8.87484	-2.89588	-2.18379	-0.953208	lidar	0.229663	5.06039	-8.84271	5.05	-8.85	0.908384	2.72514
1477010505264827	5.12568	-8.75724	-2.88157	-2.26077	-0.984272	radar	0.694541	5.21058	-8.83852	5.15	-8.75	1.81679	1.8168
1477010505319869	5.23771	-8.63958	-2.888	-2.31958	-0.988426	lidar	0.0576786	5.26598	-8.6555	5.25	-8.65	1.81679	1.8168
1477010505374809	5.30432	-8.51151	-2.8873	-2.32244	-0.918522	radar	3.14368	5.33786	-8.49992	5.35	-8.5	1.82017	2.73024
1477010505429750	5.42202	-8.39058	-2.90804	-2.37386	-0.918994	lidar	0.0533726	5.43516	-8.36367	5.45	-8.35	1.82015	2.73022
1477010505484740	5.5231	-8.27534	-2.90563	-2.40332	-0.888874	radar	0.69102	5.58025	-8.28767	5.55	-8.25	1.81852	1.81852
1477010505539731	5.6459	-8.17	-2.90995	-2.45284	-0.889355	lidar	0.00253698	5.65225	-8.1686	5.65	-8.15	1.8185	1.8185
1477010505594751	5.75304	-8.06737	-2.89007	-2.48023	-0.857058	radar	0.983921	5.83663	-8.14888	5.75	-8.05	1.81752	1.81753
1477010505649771	5.86586	-7.97217	-2.86919	-2.52127	-0.852083	lidar	0.184918	5.81186	-7.95139	5.85	-7.95	1.81752	1.81752
1477010505704734	5.95986	-7.8743	-2.8161	-2.53124	-0.797409	radar	2.3975	5.99151	-7.92468	5.95	-7.85	1.8194	1.8194
1477010505759697	6.08101	-7.78246	-2.81246	-2.56999	-0.793012	lidar	0.122806	6.04627	-7.74932	6.05	-7.75	1.81941	1.8194
1477010505814720	6.1263	-7.66307	-2.67638	-2.52294	-0.660161	radar	14.1226	6.05883	-7.47931	6.15	-7.6	1.81742	2.72613
1477010505869744	6.25914	-7.54793	-2.73391	-2.54895	-0.649702	lidar	0.695425	6.26179	-7.43797	6.25	-7.45	1.8174	2.72611
1477010505924794	6.38673	-7.45665	-2.74834	-2.58129	-0.646866	radar	0.32033	6.3458	-7.29797	6.4	-7.35	2.7248	1.81653
1477010505979845	6.53229	-7.34648	-2.812	-2.60696	-0.636673	lidar	0.640909	6.55234	-7.24441	6.55	-7.25	2.72477	1.81651
1477010506034803	6.65406	-7.26055	-2.79145	-2.62731	-0.615867	radar	0.401541	6.61964	-7.17343	6.65	-7.2	1.81957	0.909789
1477010506089761	6.78111	-7.18216	-2.78499	-2.65664	-0.612009	lidar	0.112464	6.74556	-7.15305	6.75	-7.15	1.81957	0.909785
1477010506144717	6.90217	-7.10324	-2.74874	-2.67222	-0.584989	radar	0.655221	6.91901	-7.04822	6.9	-7.05	2.72946	1.81964
1477010506199673	7.05034	-7.01294	-2.79459	-2.69534	-0.575747	lidar	0.339335	7.06886	-6.94012	7.05	-6.95	2.72946	1.81964
1477010506254753	7.12533	-6.92043	-2.61823	-2.66352	-0.479402	radar	9.01571	7.12574	-6.81829	7.15	-6.85	1.81554	1.81554
1477010506309833	7.26065	-6.82856	-2.65631	-2.67727	-0.467056	lidar	0.46949	7.25262	-6.73852	7.25	-6.75	1.81554	1.81554
1477010506364776	7.33998	-6.73817	-2.51367	-2.6495	-0.387145	radar	6.66453	7.30586	-6.61905	7.35	-6.65	1.82007	1.82007
1477010506419720	7.46927	-6.64258	-2.5563	-2.65535	-0.372241	lidar	0.632254	7.45762	-6.53827	7.45	-6.55	1.82005	1.82005
1477010506474740	7.61778	-6.58084	-2.6325	-2.69555	-0.404339	radar	1.53064	7.59546	-6.48319	7.6	-6.5	2.72628	0.908764
1477010506529760	7.75183	-6.50335	-2.65305	-2.70938	-0.396278	lidar	0.172311	7.74315	-6.44913	7.75	-6.45	2.72628	0.908764
1477010506584809	7.8579	-6.43325	-2.56776	-2.70609	-0.358542	radar	1.61454	7.8486	-6.40709	7.85	-6.4	1.81656	0.908285
1477010506639858	7.98243	-6.36846	-2.56724	-2.7215	-0.354678	lidar	0.0696629	7.9584	-6.34152	7.95	-6.35	1.81656	0.908281
1477010506694802	8.09352	-6.3028	-2.51224	-2.72372	-0.33005	radar	0.739654	8.05398	-6.23227	8.1	-6.25	2.73006	1.82003
1477010506749746	8.23144	-6.22219	-2.55398	-2.72912	-0.317441	lidar	0.345435	8.24773	-6.1485	8.25	-6.15	2.73005	1.82003
1477010506804753	8.35903	-6.15476	-2.55788	-2.73805	-0.308243	radar	0.374413	8.32369	-5.98136	8.4	-6.05	2.72692	1.81795
1477010506859761	8.51074	-6.05758	-2.63107	-2.73349	-0.286786	lidar	0.953878	8.55156	-5.93992	8.55	-5.95	2.7269	1.81794
1477010506914753	8.60193	-5.9759	-2.48333	-2.70369	-0.221257	radar	5.10941	8.63806	-5.84559	8.65	-5.85	1.81844	1.81844
1477010506969746	8.74088	-5.87574	-2.54499	-2.69273	-0.198745	lidar	0.928069	8.7543	-5.75242	8.75	-5.75	1.81843	1.81843
1477010507024799	8.87647	-5.80743	-2.56834	-2.70065	-0.195707	radar	0.284462	9.00947	-5.71389	8.9	-5.65	2.72464	1.81643
1477010507079852	9.0273	-5.69243	-2.65349	-2.68203	-0.167087	lidar	1.47187	9.06113	-5.54128	9.05	-5.55	2.72465	1.81643
1477010507134822	9.12502	-5.60237	-2.5409	-2.65004	-0.109814	radar	3.58229	9.13937	-5.44533	9.15	-5.45	1.81916	1.81918
1477010507189793	9.25845	-5.48514	-2.60423	-2.62685	-0.0821202	lidar	1.34502	9.24452	-5.3352	9.25	-5.35	1.81916	1.81916
1477010507244770	9.36925	-5.4013	-2.57278	-2.61486	-0.0615161	radar	0.683664	9.26221	-5.25032	9.35	-5.3	1.81895	0.909466
1477010507299747	9.48447	-5.31441	-2.57741	-2.6074	-0.051756	lidar	0.298228	9.43645	-5.25801	9.45	-5.25	1.81894	0.90947
1477010507354696	9.56138	-5.21759	-2.40913	-2.55616	0.0270318	radar	7.88386	9.71784	-5.19928	9.55	-5.1	1.81986	2.72981
1477010507409645	9.67724	-5.09508	-2.46746	-2.52675	0.0529926	lidar	1.23424	9.64908	-4.9531	9.65	-4.95	1.81987	2.72981
1477010507464670	9.7678	-4.99785	-2.41867	-2.49764	0.0868906	radar	1.37231	9.67182	-4.82288	9.75	-4.85	1.81736	1.81735
1477010507519695	9.88129	-4.87269	-2.47811	-2.46841	0.109554	lidar	0.954946	9.86682	-4.74721	9.85	-4.75	1.81736	1.81735
1477010507574699	9.97225	-4.77171	-2.44105	-2.43949	0.139732	radar	0.906521	9.94653	-4.64316	9.95	-4.65	1.81806	1.81805
1477010507629703	10.0806	-4.64672	-2.49397	-2.41196	0.158031	lidar	0.652432	10.0706	-4.54316	10.05	-4.55	1.81805	1.81805
1477010507684727	10.2342	-4.57055	-2.63548	-2.45595	0.0836727	radar	5.97779	10.4074	-4.52899	10.2	-4.45	2.72609	1.8174
1477010507739752	10.3516	-4.44377	-2.68538	-2.4338	0.0998405	lidar	0.525939	10.3431	-4.35107	10.35	-4.35	2.72606	1.81737
1477010507794760	10.3806	-4.30899	-2.45203	-2.33148	0.234869	radar	16.9553	10.3837	-4.17982	10.4	-4.2	0.908945	2.72688
1477010507849768	10.4765	-4.1725	-2.50576	-2.29925	0.252615	lidar	0.645605	10.4578	-4.07071	10.45	-4.05	0.908953	2.72687
1477010507904742	10.5859	-4.07082	-2.56166	-2.30584	0.221509	radar	1.3039	10.5531	-3.94939	10.55	-3.95	1.81903	1.81904
1477010507959717	10.6782	-3.93253	-2.60498	-2.27617	0.237368	lidar	0.564049	10.6424	-3.84126	10.65	-3.85	1.81902	1.81903
1477010508014683	10.7643	-3.81226	-2.61278	-2.25572	0.243873	radar	0.582908	10.6157	-3.63689	10.75	-3.7	1.81931	2.72896
1477010508069649	10.8613	-3.65461	-2.68683	-2.22266	0.261904	lidar	0.822137	10.8572	-3.53957	10.85	-3.55	1.81931	2.72896
1477010508119661	10.9072	-3.52397	-2.6322	-2.16443	0.322612	radar	3.04397	10.8149	-3.35552	10.9	-3.4	0.999745	2.99928
1477010508169673	10.9786	-3.36936	-2.69792	-2.12722	0.341637	lidar	0.973367	10.9372	-3.24816	10.95	-3.25	0.999754	2.99928
1477010508224689	11.0876	-3.2532	-2.76601	-2.15367	0.273553	radar	4.97915	10.9078	-3.10703	11.05	-3.15	1.81764	1.81765
1477010508279706	11.1664	-3.10723	-2.79053	-2.12928	0.281894	lidar	0.202305	11.135	-3.05697	11.15	-3.05	1.81763	1.81764
1477010508334672	11.2122	-2.96184	-2.73701	-2.07333	0.338038	radar	2.50294	11.1507	-2.87978	11.2	-2.9	0.909657	2.72896
1477010508389639	11.2814	-2.80525	-2.77422	-2.04444	0.347359	lidar	0.264335	11.2571	-2.74346	11.25	-2.75	0.909648	2.72893
1477010508439703	11.2196	-2.63337	-2.59904	-1.87264	0.569833	radar	40.8458	11.2614	-2.58697	11.2	-2.6	-0.998725	2.99617
1477010508489767	11.2385	-2.4959	-2.60487	-1.83152	0.580715	lidar	0.621592	11.1393	-2.45312	11.15	-2.45	-0.998725	2.99616
1477010508544784	11.2908	-2.3667	-2.6066	-1.82647	0.540287	radar	1.53989	11.2346	-2.28949	11.2	-2.3	0.908813	2.72643
1477010508599802	11.3122	-2.21163	-2.62514	-1.78582	0.549747	lidar	0.408668	11.239	-2.16508	11.25	-2.15	0.908805	2.7264
1477010508654756	11.356	-2.07678	-2.62901	-1.78218	0.50784	radar	2.20978	11.1623	-1.9797	11.3	-2	0.909855	2.72956
1477010508709711	11.3791	-1.91173	-2.66904	-1.74594	0.514875	lidar	0.295004	11.3424	-1.85113	11.35	-1.85	0.909847	2.72953
